id,NAME,house_rules,host id,host name,Construction year,calculated host listings count,host_identity_verified,neighbourhood,neighbourhood group,country code,country,lat,long,room type,price,service fee,minimum nights,availability 365,number of reviews,last_review,review rate number,license,instant_bookable,cancellation_policy,reviews per month
9920084,Lux 2BR Back Bay Apt Near South End,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",30283594,Kara,2015/3/30,749,t,Back Bay,Back Bay,US,United States,42.34685199,-71.07799518,Entire home/apt,$319.00 ,$100.00 ,3,179,3,2016/8/15,7,,f,strict,0.66
754845,[1273-S]Fab Studio close to Newbury,"No Smoking, No Pets",25188,Seamless,2009/7/10,558,t,Back Bay,Back Bay,US,United States,42.34831672,-71.08474346,Entire home/apt,$209.00 ,,2,322,17,2016/7/30,9,,f,super_strict_30,0.42
4777111,Charming Back Bay Loft,Please no smoking or pets in the loft! ,24595754,Paris,2014/12/7,1,t,Back Bay,Back Bay,US,United States,42.35483811,-71.07631445,Entire home/apt,$160.00 ,$30.00 ,2,61,14,2015/8/3,9,,f,strict,0.74
13015832,Back Bay 2 Bedroom near Pru,,18202088,Beantown Suites,2014/7/16,21,t,Back Bay,Back Bay,US,United States,42.34522168,-71.07959884,Entire home/apt,$257.00 ,$50.00 ,2,246,3,2016/6/25,9,,f,moderate,0.89
13015927,Back Bay 1 Bd Furnished Suite,,18202088,Beantown Suites,2014/7/16,21,t,Back Bay,Back Bay,US,United States,42.34613831,-71.07971528,Entire home/apt,$199.00 ,$50.00 ,2,298,2,2016/6/21,10,,f,moderate,0.55
13589343,MODERN+QUIET BackBay/Copley/T/Common/CharlesRiver,"-We simply ask you to feel like you are in your own home, and respect the condo and neighbors.   - A copy/scan of a photo ID or an AirBNB ID verification will be required to receive keys.  -No pets, no smoking and no party, no extra parties/guests in the Condo -that are not part of your reservation.   - Please note our check in time: 3:00 PM (or anytime later) and Check out time: 10:00 AM. If you absolutely must check-in during the morning, please message us first.  -Our condo is best for 2 people, but we can certainly accommodate a 3rd person without an extra-person fee!  Let us know first if you have 3 guests and we can bring a floor mattress.",25308015,Anthony,2014/12/28,3,t,Back Bay,Back Bay,US,United States,42.35090789,-71.07486203,Entire home/apt,$159.00 ,,2,327,14,2016/8/29,9,,t,strict,6.27
14713980,Spacious 1BR/1BA Back Bay Brownstown,,64829816,Jess,2016/3/28,1,f,Back Bay,Back Bay,US,United States,42.34475144,-71.08586356,Entire home/apt,$185.00 ,,1,21,1,2016/8/23,,,f,flexible,1
705900,Carlyle Penthouse: by Spare Suite,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",508268,Richard,2011/4/14,12,f,Back Bay,Back Bay,US,United States,42.34863086,-71.09007694,Entire home/apt,$229.00 ,,3,292,25,2016/7/25,9,,f,strict,0.52
8577620,Sunny apartment in Back Bay,Please be respectful of our neighbors and no additional guests or parties. No Smoking. No Pets.,1141071,Arnout,2011/9/11,1,f,Back Bay,Back Bay,US,United States,42.34784369,-71.08560863,Entire home/apt,$169.00 ,$40.00 ,2,0,9,2016/8/28,9,,f,flexible,0.81
12390027,Live Boston Well From Your Doorstep,"Unfortunately no pets are allowed in the building. Smoking is prohibited on the premises. Trash is put out only on the designated day in the back of the building. No parties with kegs, djs or live music.",33101721,Lucian,2015/5/11,2,t,Back Bay,Back Bay,US,United States,42.34705573,-71.08023462,Entire home/apt,$175.00 ,$75.00 ,2,36,17,2016/8/28,9,,f,moderate,4.32
9231486,Large 2 BR|2 BA + Patio in Back Bay,"Please Note: This unit was just renovated in November 2015 and it comfortably accommodates 4 guests, but up to 6 guests are permitted if you so desire (two guests in each bedroom and 2 guests on the available queen size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 to book.  For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building, quiet hours after 9pm and no music or loud gatherings on the private patio. Please be considerate of our next guests who will be stay",9410008,Jason,2013/10/13,15,t,Back Bay,Back Bay,US,United States,42.3501513,-71.09115129,Entire home/apt,$375.00 ,$125.00 ,3,342,30,2016/8/22,10,,t,strict,3.13
10542140,Classic Brownstone in Historic Area,No smoking No children under the age of 18 No animals No loud parties or people beyond those included in the reservation No late night check-ins,54361238,Emily And Giuseppe,2016/1/12,1,f,Back Bay,Back Bay,US,United States,42.34886986,-71.08460421,Entire home/apt,$350.00 ,$100.00 ,3,253,25,2016/8/26,10,,f,moderate,3.18
11885148,Unique cozy apartment in Back Bay - Boston,,409027,Esteban,2011/2/24,1,t,Back Bay,Back Bay,US,United States,42.35448688,-71.07537396,Entire home/apt,$325.00 ,,2,76,2,2016/9/1,8,,f,strict,0.56
10148425,1 Bedroom Apt in Heart of Back Bay,"Please respect the space, and leave the apartment the way that you found it. Please do not host any parties, and be respectful of my neighbors. No pets allowed. No smoking allowed. No additional guests.",6562905,Jenna,2013/5/24,1,t,Back Bay,Back Bay,US,United States,42.35428466,-71.07737377,Entire home/apt,$185.00 ,,5,269,0,,,,f,flexible,
10164759,Back Bay Brownstone One Bedroom Apt,,51673899,Harriette Ferne,2015/12/18,16,f,Back Bay,Back Bay,US,United States,42.35476045,-71.0736798,Entire home/apt,$179.00 ,,2,348,4,2016/8/21,8,,f,strict,0.48
6685682,Amazing Newbury St 1 bedroom,No smoking. No pets.,814298,Brent,2011/7/13,22,t,Back Bay,Back Bay,US,United States,42.34800044,-71.08552159,Entire home/apt,$259.00 ,$100.00 ,2,333,7,2016/5/26,9,,f,strict,0.54
11082235,Back Bay Newbury St. Designer Apt.,"There are many coasters and please use them for your drinks.  There is one shelf in the kitchen cabinet that has food stuff that are personal and it will be marked as such.  Please no pets, smoking or parties.  There is a stand alone fireplace but it is decorative only. Please be respectful and keep noise to a minimum is the mornings and evenings to avoid disturbing neighbors.",57533988,Christal,2016/2/5,1,t,Back Bay,Back Bay,US,United States,42.34994795,-71.08225905,Entire home/apt,$299.00 ,,4,148,17,2016/8/10,10,,t,moderate,2.79
4020650,VERY SMALL STUDIO FOR ONE,treat the property and other tenants with respect,17194624,Bernie,2014/6/24,4,f,Back Bay,Back Bay,US,United States,42.35227317,-71.08256662,Entire home/apt,$139.00 ,$10.00 ,2,342,67,2016/8/27,9,,f,strict,2.74
4446413,Lux 2BR in Post-War building,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",9419684,Mike,2013/10/14,313,t,Back Bay,Back Bay,US,United States,42.34500332,-71.07949074,Entire home/apt,$363.00 ,$100.00 ,3,148,7,2015/8/15,8,,f,moderate,0.45
7840797,Gorgeous Boston Back Bay! GS3,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  9",4962900,Stay Alfred,2013/2/4,307,t,Back Bay,Back Bay,US,United States,42.34604445,-71.08017523,Entire home/apt,$218.00 ,$136.00 ,2,342,7,2016/5/8,9,,f,strict,0.63
3528826,Back Bay 1BR Apt / Heart of Boston!,"No smoking. No pets. No drugs. No parties. Quiet hours after 9pm.  Tenants' belongings are not covered under our insurance. We recommend that you obtain renter's insurance as we are not responsible for your belongings. We care for this apartment as if it were our own home.  This is a family neighborhood and a quiet/respectful one.  This home was built prior to 1978 and according to MA Lead Law notification, we have to inform our renters that there is a possibility of lead paint.  Kindly do not eat the walls.  Check-in Time: 3:00 PM  Checkout Time: 11:00 AM  To ensure your safe deposit returned on time, please follow your checkout duties: - Wash and put away dishes OR start the dishwasher! - Double bag the trash and we will take it out! - We will strip the sheets and wash the towels! Thank you so much!",10493424,Nicole,2013/12/7,1,t,Back Bay,Back Bay,US,United States,42.35472247,-71.07524632,Entire home/apt,$239.00 ,$75.00 ,2,323,103,2016/9/4,10,,f,strict,4.09
11589644,Charming Studio–Heart of Back Bay!,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",12243051,Flatbook,2014/2/14,363,t,Back Bay,Back Bay,US,United States,42.3492031,-71.08036997,Entire home/apt,$139.00 ,$95.00 ,3,82,13,2016/8/28,9,,t,strict,2.25
14636981,Prudential luxury duplex apartment (Boston),,47552280,Muxue,2015/10/27,1,f,Back Bay,Back Bay,US,United States,42.34719831,-71.08003031,Private room,$80.00 ,,1,244,0,,,,f,flexible,
1775935,[1250-2C]Elegant 2BRs in Back Bay,No Smoking,25188,Seamless,2009/7/10,558,t,Back Bay,Back Bay,US,United States,42.34652131,-71.07838416,Entire home/apt,$299.00 ,$150.00 ,4,360,3,2015/3/9,9,,f,super_strict_30,0.13
7804358,Boston's Best Newbury Street Flat!!,The apartment is in a brownstone shared with five other tenants.  Guests are expected to be respectful of the property and treat it like their own.  Small Pets are allowed but need to be approved.  No parties or loud late night noise. 420 Friendly.,23676983,Brooke,2014/11/12,1,t,Back Bay,Back Bay,US,United States,42.35132218,-71.08259079,Entire home/apt,$225.00 ,$65.00 ,2,325,19,2016/8/31,10,,f,moderate,1.62
7007801,Back Bay Apartment,,36737151,Alex,2015/6/25,1,t,Back Bay,Back Bay,US,United States,42.3496403,-71.08834176,Entire home/apt,$115.00 ,,7,98,22,2016/8/20,8,,f,flexible,1.56
14367134,Beacon Street Loft - Amazing Location,- Please keep volume to a minimum past 11pm - No smoking -No parties or unexpected guests,88129265,Jason,2016/8/5,1,t,Back Bay,Back Bay,US,United States,42.35371867,-71.07838109,Entire home/apt,$100.00 ,$20.00 ,1,0,3,2016/8/22,9,,t,flexible,3
7264674,Stunning Newbury Street Apartment,"Please treat this apartment as you would your own home. Additionally, there are other tenants in the building, so please be respectful and keep the noise level low. While the apartment does have a fish, please no additional pets. This building is also a smoke free building",6055747,Krissy,2013/4/23,1,t,Back Bay,Back Bay,US,United States,42.35064855,-71.08375482,Entire home/apt,$200.00 ,$80.00 ,2,309,15,2016/8/7,9,,f,strict,1.08
13591607,Lovely Back Bay Pearl 1BR,Quiet time after midnight. Please turn off the light/AC each time when you go out. :) No Staying overnight  in the living room/couch. Glasses/liquor in the living room cabinets are not available.  Please don't leave dirty dishes.  Please tidy the kitchen when you finished cooking and leave dishes in dry in the dishwasher. Feel free to use the dishwasher. Detergent is under the sink. Thank you!,54952385,Vera,2016/1/17,1,t,Back Bay,Back Bay,US,United States,42.34382636,-71.0826098,Private room,$109.00 ,$40.00 ,2,54,23,2016/8/28,10,,t,strict,9.2
8116523,Brownstone in heart of Back Bay,Please be respectful of the space and building! No loud noises or extra guests beyond 10pm.,42431392,Frank,2015/8/24,2,t,Back Bay,Back Bay,US,United States,42.3555278,-71.07834143,Entire home/apt,$150.00 ,$80.00 ,1,70,77,2016/8/21,9,,f,strict,6.29
13015353,"Marlborough St, steps to Newbury St",,62106939,Attuck,2016/3/8,3,t,Back Bay,Back Bay,US,United States,42.35168134,-71.08706448,Entire home/apt,$350.00 ,$100.00 ,1,359,2,2016/8/10,9,,f,flexible,1.87
9918713,Lux 2BR Back Bay Apartment,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",30283594,Kara,2015/3/30,749,t,Back Bay,Back Bay,US,United States,42.34665681,-71.07911571,Entire home/apt,$319.00 ,$100.00 ,3,179,2,2016/1/31,8,,f,strict,0.24
2331886,1 Bedroom in Back Bay—best place to stay!,"- Please treat this home as your own and respect the neighbors. No parties, smoking, or additional guests (other than the agreed upon).",11909974,Ryan,2014/2/3,1,t,Back Bay,Back Bay,US,United States,42.35296929,-71.07923604,Entire home/apt,$225.00 ,$50.00 ,1,40,0,,,,f,strict,
12489916,Penthouse in Back Bay,No smoking. No parties. Please be considerate of your neighbors and consolidate all trash during your stay to the trash cans at the back entrance of the building. Thank you.,65907845,Douglas,2016/4/5,1,t,Back Bay,Back Bay,US,United States,42.35391657,-71.07567158,Entire home/apt,$281.00 ,$83.00 ,4,0,12,2016/7/20,10,,f,moderate,2.61
693353,[1716-1] Brand New 1BR - Back Bay,NO Smoking.  No Pets.,25188,Seamless,2009/7/10,558,t,Back Bay,Back Bay,US,United States,42.3468669,-71.07899934,Entire home/apt,$249.00 ,,2,361,17,2015/10/29,9,,f,super_strict_30,0.44
2429961,"Back Bay PH, private roof deck","NO smoking, no pets, all guests must be disclosed. ",3137257,Furnished Rentals,2012/8/2,11,t,Back Bay,Back Bay,US,United States,42.3508605,-71.08099416,Entire home/apt,$170.00 ,$125.00 ,7,323,17,2016/7/31,9,,f,strict,0.61
